GEOID,NAME,county_name,total_pop,poverty_rate,median_income,snap_rate,no_vehicle_rate,food_desert,food_desert_norm,tract_code,poverty_rate_norm,snap_rate_norm,no_vehicle_rate_norm,median_income_norm,need_score
12086000107,Census Tract 1.07; Miami-Dade County; Florida,Miami-Dade,3013.0,14.437437769664784,54811.0,6.8181818181818175,17.17171717171717,0.0,0.0,000107,0.6296791443850267,0.31483957219251335,0.8810160427807486,0.7139019476158496,63.38231702718331
12086006709,Census Tract 67.09; Miami-Dade County; Florida,Miami-Dade,1569.0,3.3779477374123643,159219.0,1.3874066168623265,9.6051227321238,0.0,0.0,006709,0.08221925133689839,0.08823529411764706,0.7072192513368984,0.03760913364674278,19.9500436355017
12086006713,Census Tract 67.13; Miami-Dade County; Florida,Miami-Dade,2157.0,8.205841446453407,148068.0,3.2056990204808544,7.034728406055208,0.0,0.0,006713,0.33689839572192515,0.1677807486631016,0.5995989304812834,0.056413700470114174,29.951803421166996
12086006714,Census Tract 67.14; Miami-Dade County; Florida,Miami-Dade,2051.0,6.094588005850805,127298.0,4.8068669527897,10.128755364806867,0.0,0.0,006714,0.21724598930481284,0.24331550802139038,0.7299465240641712,0.09536601746138348,30.06240056313142
12086006715,Census Tract 67.15; Miami-Dade County; Florida,Miami-Dade,3904.0,15.13360739979445,98740.0,1.8161805173362684,1.5960374243258115,0.0,0.0,006715,0.6524064171122995,0.10628342245989304,0.20053475935828877,0.22632639355271994,36.759148191910015
12086006716,Census Tract 67.16; Miami-Dade County; Florida,Miami-Dade,737.0,36.77069199457259,,0.0,28.885400313971743,0.0,0.0,006716,0.9712566844919787,0.02038770053475936,0.9705882352941176,,73.33723262032086
12086006717,Census Tract 67.17; Miami-Dade County; Florida,Miami-Dade,2187.0,20.34750800182899,173112.0,0.0,26.64233576642336,0.0,0.0,006717,0.8088235294117647,0.02038770053475936,0.9625668449197861,0.026192075218267292,52.53587358992684
12086006718,Census Tract 67.18; Miami-Dade County; Florida,Miami-Dade,2341.0,0.6407518154634771,200292.0,8.87035633055345,10.386656557998483,0.0,0.0,006718,0.006016042780748663,0.3830213903743315,0.7399732620320856,0.013431833445265278,22.969171428263596
12086006719,Census Tract 67.19; Miami-Dade County; Florida,Miami-Dade,2028.0,6.804733727810651,102039.0,0.0,16.910785619174433,0.0,0.0,006719,0.25467914438502676,0.02038770053475936,0.8776737967914439,0.20349227669576897,32.21824125584051
12086006720,Census Tract 67.20; Miami-Dade County; Florida,Miami-Dade,2368.0,1.1402027027027026,136406.0,0.0,8.765243902439025,0.0,0.0,006720,0.014037433155080214,0.02038770053475936,0.6751336898395722,0.08059100067159167,16.083745147121675
12086006721,Census Tract 67.21; Miami-Dade County; Florida,Miami-Dade,2657.0,7.640195709446744,114595.0,0.0,1.858736059479554,0.0,0.0,006721,0.303475935828877,0.02038770053475936,0.22259358288770054,0.1343183344526528,19.68502979065734
12086006722,Census Tract 67.22; Miami-Dade County; Florida,Miami-Dade,1777.0,14.96904895891953,93387.0,5.87467362924282,24.804177545691903,0.0,0.0,006722,0.6497326203208557,0.2767379679144385,0.945855614973262,0.26729348556077903,55.787046181803824
12086006801,Census Tract 68.01; Miami-Dade County; Florida,Miami-Dade,2893.0,12.02903560318009,139659.0,2.6336173508907823,7.203718048024788,0.0,0.0,006801,0.5334224598930482,0.13903743315508021,0.608957219251337,0.07051712558764271,37.707133955603126
12086006802,Census Tract 68.02; Miami-Dade County; Florida,Miami-Dade,3661.0,5.532503457814661,181728.0,4.356705241660993,7.6923076923076925,0.0,0.0,006802,0.18449197860962566,0.2212566844919786,0.6323529411764706,0.020147750167897917,24.854826661111968
12086006901,Census Tract 69.01; Miami-Dade County; Florida,Miami-Dade,3201.0,11.397984886649876,78039.0,10.0,9.024390243902438,0.0,0.0,006901,0.49264705882352944,0.41711229946524064,0.6838235294117647,0.3989254533243788,49.70310799696887
12086006902,Census Tract 69.02; Miami-Dade County; Florida,Miami-Dade,2742.0,10.649161196207148,58500.0,8.623417721518987,9.81012658227848,0.0,0.0,006902,0.4552139037433155,0.375,0.7185828877005348,0.6568166554734721,53.216547013212754
12086007003,Census Tract 70.03; Miami-Dade County; Florida,Miami-Dade,4551.0,9.05295539441881,57829.0,15.090909090909092,9.696969696969695,0.0,0.0,007003,0.3803475935828877,0.5394385026737968,0.7132352941176471,0.661517797179315,53.497735622730694
12086007004,Census Tract 70.04; Miami-Dade County; Florida,Miami-Dade,4852.0,8.34735071488646,68516.0,12.590799031477,5.375302663438257,0.0,0.0,007004,0.3449197860962567,0.4852941176470588,0.49933155080213903,0.5352585627938213,44.19447606871066
12086007005,Census Tract 70.05; Miami-Dade County; Florida,Miami-Dade,1804.0,19.688542825361512,43512.0,27.51895991332611,6.717226435536294,0.0,0.0,007005,0.7914438502673797,0.7820855614973262,0.5842245989304813,0.854936198791135,76.08268119507406
12086007006,Census Tract 70.06; Miami-Dade County; Florida,Miami-Dade,3298.0,18.33436917339963,53333.0,9.04836193447738,7.644305772230889,0.0,0.0,007006,0.7560160427807486,0.38636363636363635,0.6310160427807486,0.732706514439221,65.24236558290207
12086007007,Census Tract 70.07; Miami-Dade County; Florida,Miami-Dade,2266.0,26.188340807174885,60291.0,23.534971644612476,11.153119092627598,0.0,0.0,007007,0.9017379679144385,0.7118983957219251,0.7647058823529411,0.6333109469442579,78.26782321696004
12086007101,Census Tract 71.01; Miami-Dade County; Florida,Miami-Dade,2771.0,14.11042944785276,56600.0,32.28782287822878,14.29889298892989,0.0,0.0,007101,0.6136363636363636,0.8268716577540107,0.8475935828877005,0.6796507723304231,71.62777480489724
12086007103,Census Tract 71.03; Miami-Dade County; Florida,Miami-Dade,2079.0,21.83742183742184,108750.0,1.9896193771626296,4.58477508650519,0.0,0.0,007103,0.8382352941176471,0.11564171122994653,0.4405080213903743,0.16722632639355273,47.99693294498336
12086007104,Census Tract 71.04; Miami-Dade County; Florida,Miami-Dade,3163.0,1.5175466329434082,158750.0,8.811188811188812,4.125874125874126,0.0,0.0,007104,0.02072192513368984,0.3803475935828877,0.41711229946524064,0.040295500335795834,17.583984873026075
12086007200,Census Tract 72; Miami-Dade County; Florida,Miami-Dade,2612.0,24.11944869831547,57143.0,21.699819168173597,23.869801084990957,0.0,0.0,007200,0.8723262032085561,0.6844919786096256,0.9391711229946524,0.6689053055742109,80.74441627191203
12086007300,Census Tract 73; Miami-Dade County; Florida,Miami-Dade,4338.0,6.7542646380820655,250001.0,3.28515111695138,0.8541392904073587,0.0,0.0,007300,0.25,0.17179144385026737,0.11564171122994653,0.0030221625251846875,15.809106352107975
12086007401,Census Tract 74.01; Miami-Dade County; Florida,Miami-Dade,1334.0,0.3748125937031484,229375.0,0.0,2.9465930018416207,0.0,0.0,007401,0.0033422459893048127,0.02038770053475936,0.3155080213903743,0.008730691739422432,7.026218112863313
12086007402,Census Tract 74.02; Miami-Dade County; Florida,Miami-Dade,2740.0,4.57733480989295,126518.0,2.9335634167385676,1.553062985332183,0.0,0.0,007402,0.1356951871657754,0.15106951871657753,0.19786096256684493,0.09738079247817327,14.35403296186293
12086007403,Census Tract 74.03; Miami-Dade County; Florida,Miami-Dade,3118.0,18.601667735728032,124773.0,4.680094786729858,1.1255924170616114,0.0,0.0,007403,0.7620320855614974,0.23663101604278075,0.14772727272727273,0.10543989254533244,40.27724704876762
12086007501,Census Tract 75.01; Miami-Dade County; Florida,Miami-Dade,2436.0,2.3399014778325125,220804.0,1.5677491601343785,1.9036954087346023,0.0,0.0,007501,0.04144385026737968,0.09491978609625669,0.22727272727272727,0.010745466756212223,8.316513613199112
12086007503,Census Tract 75.03; Miami-Dade County; Florida,Miami-Dade,766.0,12.010443864229766,72000.0,3.1055900621118013,13.664596273291924,0.0,0.0,007503,0.5327540106951871,0.16377005347593582,0.8342245989304813,0.4768300873069174,50.806655222074184
12086007601,Census Tract 76.01; Miami-Dade County; Florida,Miami-Dade,2497.0,7.465698143664246,112250.0,4.750593824228028,8.551068883610451,0.0,0.0,007601,0.29411764705882354,0.23997326203208555,0.6637700534759359,0.14842175957018133,32.808007383917
12086007603,Census Tract 76.03; Miami-Dade County; Florida,Miami-Dade,3601.0,29.081632653061224,35583.0,20.843989769820972,19.30946291560102,0.0,0.0,007603,0.9364973262032086,0.6637700534759359,0.9050802139037433,0.9348556077904634,87.53401055153121
12086007605,Census Tract 76.05; Miami-Dade County; Florida,Miami-Dade,3225.0,8.868217054263566,77826.0,11.63563829787234,2.925531914893617,0.0,0.0,007605,0.37032085561497324,0.46189839572192515,0.31283422459893045,0.40026863666890533,38.31285936439415
12086007607,Census Tract 76.07; Miami-Dade County; Florida,Miami-Dade,2124.0,7.627118644067797,94500.0,2.754237288135593,1.4830508474576272,0.0,0.0,007607,0.30280748663101603,0.14505347593582887,0.18716577540106952,0.2592343854936199,23.94137220185101
12086007608,Census Tract 76.08; Miami-Dade County; Florida,Miami-Dade,2239.0,5.493523894595802,118015.0,3.0303030303030303,6.4393939393939394,0.0,0.0,007608,0.18114973262032086,0.1570855614973262,0.5668449197860963,0.12357286769644056,24.196056284410098
12086007609,Census Tract 76.09; Miami-Dade County; Florida,Miami-Dade,1557.0,9.762363519588952,69076.0,2.967359050445104,10.979228486646884,0.0,0.0,007609,0.4090909090909091,0.15307486631016043,0.7586898395721925,0.5211551376762928,45.022033234809285
12086007610,Census Tract 76.10; Miami-Dade County; Florida,Miami-Dade,4745.0,10.56739084581312,99296.0,4.872881355932203,6.673728813559323,0.0,0.0,007610,0.4505347593582888,0.2446524064171123,0.5808823529411765,0.22229684351914036,38.97802243188014
12086007704,Census Tract 77.04; Miami-Dade County; Florida,Miami-Dade,5734.0,5.598186257411928,67704.0,6.013119533527697,4.081632653061225,0.0,0.0,007704,0.18716577540106952,0.2807486631016043,0.4137700534759358,0.5439892545332438,32.25679043825846
12086007705,Census Tract 77.05; Miami-Dade County; Florida,Miami-Dade,5120.0,18.33984375,59652.0,2.8583264291632147,6.503728251864126,0.0,0.0,007705,0.7566844919786097,0.14705882352941177,0.571524064171123,0.6433848220282069,57.50673387371923
12086007706,Census Tract 77.06; Miami-Dade County; Florida,Miami-Dade,3065.0,6.916802610114193,140211.0,11.022997620935763,10.15067406819984,0.0,0.0,007706,0.2586898395721925,0.4451871657754011,0.731951871657754,0.06984553391537945,35.28728500985839
12086007707,Census Tract 77.07; Miami-Dade County; Florida,Miami-Dade,3364.0,17.152199762187873,146396.0,10.485651214128035,0.0,0.0,0.0,007707,0.7219251336898396,0.4264705882352941,0.03542780748663102,0.05842847548690396,39.283542771770165
12086007708,Census Tract 77.08; Miami-Dade County; Florida,Miami-Dade,2460.0,10.924713584288051,70750.0,12.260536398467432,1.1494252873563218,0.0,0.0,007708,0.4712566844919786,0.4772727272727273,0.1497326203208556,0.49429147078576224,41.27620374726605
12086007709,Census Tract 77.09; Miami-Dade County; Florida,Miami-Dade,2821.0,5.390931810067833,133060.0,7.44466800804829,3.420523138832998,0.0,0.0,007709,0.17647058823529413,0.3335561497326203,0.35962566844919786,0.08462055070517126,22.61487090715156
12086007801,Census Tract 78.01; Miami-Dade County; Florida,Miami-Dade,682.0,5.865102639296188,250001.0,1.951219512195122,0.0,0.0,0.0,007801,0.20254010695187166,0.11363636363636363,0.03542780748663102,0.0030221625251846875,11.143330951038454
12086007805,Census Tract 78.05; Miami-Dade County; Florida,Miami-Dade,4515.0,4.210992907801418,143088.0,6.4209274673008325,4.875148632580261,0.0,0.0,007805,0.12165775401069519,0.2967914438502674,0.4612299465240642,0.06178643384822028,21.262466644878845
12086007806,Census Tract 78.06; Miami-Dade County; Florida,Miami-Dade,3715.0,13.378196500672948,250001.0,0.0,5.619982158786797,0.0,0.0,007806,0.5915775401069518,0.02038770053475936,0.5106951871657754,0.0030221625251846875,34.34520260879247
12086007807,Census Tract 78.07; Miami-Dade County; Florida,Miami-Dade,5231.0,6.4997132479449435,158984.0,6.797853309481217,5.128205128205128,0.0,0.0,007807,0.23529411764705882,0.3135026737967914,0.47961229946524064,0.038280725319006045,26.039678677503115
12086007808,Census Tract 78.08; Miami-Dade County; Florida,Miami-Dade,4187.0,15.452591354191544,46847.0,17.083333333333332,13.333333333333334,0.0,0.0,007808,0.6644385026737968,0.5862299465240641,0.8248663101604278,0.8045668233713902,70.89080170806953
12086007809,Census Tract 78.09; Miami-Dade County; Florida,Miami-Dade,3649.0,14.947888096544157,78648.0,13.778322106552356,7.287201469687692,0.0,0.0,007809,0.6483957219251337,0.5073529411764706,0.6136363636363636,0.3875083948959033,56.1057828711801
12086007901,Census Tract 79.01; Miami-Dade County; Florida,Miami-Dade,3977.0,13.486590038314176,125306.0,0.0,27.37226277372263,0.0,0.0,007901,0.5955882352941176,0.02038770053475936,0.9652406417112299,0.10141034251175285,45.56430310691956
12086007902,Census Tract 79.02; Miami-Dade County; Florida,Miami-Dade,2984.0,7.363819771351715,179083.0,4.618284637134779,0.7540056550424128,0.0,0.0,007902,0.28609625668449196,0.23462566844919786,0.10561497326203209,0.021490933512424447,18.678481771852766
12086008000,Census Tract 80; Miami-Dade County; Florida,Miami-Dade,4805.0,6.514047866805411,176778.0,0.0,1.740506329113924,0.0,0.0,008000,0.23729946524064172,0.02038770053475936,0.21189839572192512,0.022834116856950974,14.594382871898379
12086008101,Census Tract 81.01; Miami-Dade County; Florida,Miami-Dade,3461.0,4.277456647398844,250001.0,3.033175355450237,0.0,0.0,0.0,008101,0.12433155080213903,0.1590909090909091,0.03542780748663102,0.0030221625251846875,8.924079614140057
12086008102,Census Tract 81.02; Miami-Dade County; Florida,Miami-Dade,4652.0,3.312540331254034,168409.0,4.493670886075949,0.0,0.0,0.0,008102,0.08088235294117647,0.22727272727272727,0.03542780748663102,0.028206850235057087,9.053441817535367
12086008202,Census Tract 82.02; Miami-Dade County; Florida,Miami-Dade,4610.0,8.43817787418655,148125.0,2.1153846153846154,1.858974358974359,0.0,0.0,008202,0.3502673796791444,0.1196524064171123,0.2232620320855615,0.05574210879785091,21.98382613317627
12086008205,Census Tract 82.05; Miami-Dade County; Florida,Miami-Dade,4452.0,1.4851485148514851,185559.0,1.340860973888497,2.470007057163021,0.0,0.0,008205,0.01871657754010695,0.08355614973262032,0.2787433155080214,0.018132975151108125,8.357311909439275
12086008206,Census Tract 82.06; Miami-Dade County; Florida,Miami-Dade,3851.0,2.1552843417294207,97016.0,0.0,1.4056224899598393,0.0,0.0,008206,0.03609625668449198,0.02038770053475936,0.178475935828877,0.2384150436534587,10.189423867721581
12086008207,Census Tract 82.07; Miami-Dade County; Florida,Miami-Dade,4940.0,2.854251012145749,232188.0,0.0,0.5498281786941581,0.0,0.0,008207,0.058823529411764705,0.02038770053475936,0.08957219251336898,0.008059100067159167,4.713321038776338
12086008208,Census Tract 82.08; Miami-Dade County; Florida,Miami-Dade,4708.0,9.217877094972067,76419.0,16.507177033492823,7.4162679425837315,0.0,0.0,008208,0.3877005347593583,0.5721925133689839,0.6196524064171123,0.4210879785090665,47.766679356277585
12086008209,Census Tract 82.09; Miami-Dade County; Florida,Miami-Dade,4033.0,4.339201586908009,174130.0,1.7991004497751124,4.94752623688156,0.0,0.0,008209,0.12633689839572193,0.1036096256684492,0.464572192513369,0.0241773002014775,16.900658303494794
12086008305,Census Tract 83.05; Miami-Dade County; Florida,Miami-Dade,5276.0,1.5791476407914764,107692.0,5.106382978723404,1.9680851063829787,0.0,0.0,008305,0.02339572192513369,0.2479946524064171,0.2339572192513369,0.17192746809939558,14.013415672148339
12086008308,Census Tract 83.08; Miami-Dade County; Florida,Miami-Dade,5639.0,15.598935226264418,71405.0,32.510288065843625,2.2339800117577897,0.0,0.0,008308,0.6711229946524064,0.8302139037433155,0.2586898395721925,0.4842175957018133,58.307346566442696
12086008309,Census Tract 83.09; Miami-Dade County; Florida,Miami-Dade,4958.0,21.715328467153284,43510.0,50.86455331412104,16.210374639769455,0.0,0.0,008309,0.8355614973262032,0.9725935828877005,0.8729946524064172,0.8556077904633983,87.44638040819845
12086008310,Census Tract 83.10; Miami-Dade County; Florida,Miami-Dade,4426.0,6.082614616432138,75353.0,20.050761421319795,6.175972927241963,0.0,0.0,008310,0.21657754010695188,0.6480614973262032,0.5487967914438503,0.4365345869711216,41.33095911910158
12086008311,Census Tract 83.11; Miami-Dade County; Florida,Miami-Dade,4567.0,6.861025865848312,90417.0,25.045871559633028,2.8440366972477067,0.0,0.0,008311,0.25668449197860965,0.7379679144385026,0.3074866310160428,0.29012760241773,36.979022636589896
12086008312,Census Tract 83.12; Miami-Dade County; Florida,Miami-Dade,3821.0,19.63091735758224,62945.0,47.39429695181908,19.862340216322515,0.0,0.0,008312,0.7887700534759359,0.9598930481283422,0.9117647058823529,0.5963734049697784,80.9114253186469
12086008313,Census Tract 83.13; Miami-Dade County; Florida,Miami-Dade,5595.0,10.200296735905043,59246.0,27.798507462686565,9.577114427860696,0.0,0.0,008313,0.4338235294117647,0.7847593582887701,0.7065508021390374,0.6467427803895232,60.11399999281721
12086008314,Census Tract 83.14; Miami-Dade County; Florida,Miami-Dade,2833.0,3.500707213578501,79698.0,11.348464619492656,0.0,0.0,0.0,008314,0.0875668449197861,0.45387700534759357,0.03542780748663102,0.3747481531229013,20.783733115933963
12086008315,Census Tract 83.15; Miami-Dade County; Florida,Miami-Dade,4950.0,14.982790038469329,89688.0,21.057192374350088,7.625649913344887,0.0,0.0,008315,0.6504010695187166,0.6684491978609626,0.6303475935828877,0.2961719274680994,57.91541715898767
12086008409,Census Tract 84.09; Miami-Dade County; Florida,Miami-Dade,5174.0,8.33011209895632,73750.0,3.796203796203796,3.746253746253746,0.0,0.0,008409,0.3442513368983957,0.19919786096256684,0.38636363636363635,0.4519811954331766,34.52090733112343
12086008415,Census Tract 84.15; Miami-Dade County; Florida,Miami-Dade,4695.0,0.2991452991452992,194643.0,0.6839945280437756,0.0,0.0,0.0,008415,0.00267379679144385,0.05548128342245989,0.03542780748663102,0.014775016789791807,2.2206340256354085
12086008416,Census Tract 84.16; Miami-Dade County; Florida,Miami-Dade,3062.0,8.382838283828383,60903.0,16.85483870967742,1.129032258064516,0.0,0.0,008416,0.3462566844919786,0.5788770053475936,0.1483957219251337,0.6272666218938885,40.94105436301146
12086008418,Census Tract 84.18; Miami-Dade County; Florida,Miami-Dade,2854.0,12.648913805185703,82097.0,4.722222222222222,2.5,0.0,0.0,008418,0.5568181818181818,0.23796791443850268,0.2804144385026738,0.3539288112827401,39.71895055720561
12086008419,Census Tract 84.19; Miami-Dade County; Florida,Miami-Dade,5640.0,7.056737588652482,69023.0,20.018492834026816,7.119741100323624,0.0,0.0,008419,0.268048128342246,0.6463903743315508,0.6042780748663101,0.5224983210208194,46.18526053806345
12086008420,Census Tract 84.20; Miami-Dade County; Florida,Miami-Dade,1240.0,0.0,101472.0,10.671256454388985,4.991394148020654,0.0,0.0,008420,0.001336898395721925,0.4338235294117647,0.4672459893048128,0.20953660174613833,22.265598345083195
12086008421,Census Tract 84.21; Miami-Dade County; Florida,Miami-Dade,4593.0,8.546819787985866,160599.0,3.575685339690107,0.9535160905840284,0.0,0.0,008421,0.35628342245989303,0.18516042780748662,0.12901069518716576,0.03425117528542646,21.219782863997303
12086008422,Census Tract 84.22; Miami-Dade County; Florida,Miami-Dade,2421.0,15.407098121085594,113281.0,11.97339246119734,3.2150776053215075,0.0,0.0,008422,0.6631016042780749,0.47192513368983957,0.3429144385026738,0.14237743451981194,45.668404305369506
12086008423,Census Tract 84.23; Miami-Dade County; Florida,Miami-Dade,5011.0,19.018160047894632,95286.0,12.206572769953052,1.1150234741784038,0.0,0.0,008423,0.7740641711229946,0.4752673796791444,0.14572192513368984,0.25386165211551376,48.45958598348675
12086008424,Census Tract 84.24; Miami-Dade County; Florida,Miami-Dade,3374.0,22.940130409010077,32246.0,37.77173913043478,25.380434782608695,0.0,0.0,008424,0.8536096256684492,0.8850267379679144,0.9512032085561497,0.9563465413028879,89.99591478327702
12086008425,Census Tract 84.25; Miami-Dade County; Florida,Miami-Dade,2110.0,22.511848341232227,58393.0,26.421052631578945,10.842105263157894,0.0,0.0,008425,0.8502673796791443,0.7647058823529411,0.7533422459893048,0.6588314304902619,77.54828636381593
12086008426,Census Tract 84.26; Miami-Dade County; Florida,Miami-Dade,3701.0,1.5671440151310456,142108.0,4.12725709372313,2.1496130696474633,0.0,0.0,008426,0.0213903743315508,0.21189839572192512,0.25,0.06380120886501008,11.369607065000736
12086008427,Census Tract 84.27; Miami-Dade County; Florida,Miami-Dade,1864.0,3.648068669527897,104554.0,5.766526019690577,0.0,0.0,0.0,008427,0.09425133689839572,0.27406417112299464,0.03542780748663102,0.18468770987239758,13.653647245576295
12086008428,Census Tract 84.28; Miami-Dade County; Florida,Miami-Dade,2535.0,0.6791849780263683,135278.0,15.631929046563192,2.993348115299334,0.0,0.0,008428,0.007352941176470588,0.554144385026738,0.3201871657754011,0.0819341840161182,19.41943234342397
12086008429,Census Tract 84.29; Miami-Dade County; Florida,Miami-Dade,4485.0,17.246713070378963,152407.0,12.31404958677686,1.322314049586777,0.0,0.0,008429,0.7252673796791443,0.4786096256684492,0.16911764705882354,0.048354600402955,42.93233264977033
12086008430,Census Tract 84.30; Miami-Dade County; Florida,Miami-Dade,5297.0,18.387766660373796,47631.0,16.077322017916078,6.836397925506836,0.0,0.0,008430,0.7580213903743316,0.5635026737967914,0.5909090909090909,0.7918065815983881,69.24522254105867
12086008431,Census Tract 84.31; Miami-Dade County; Florida,Miami-Dade,2411.0,38.78172588832488,46250.0,8.4,10.8,0.0,0.0,008431,0.9792780748663101,0.3663101604278075,0.7513368983957219,0.8119543317662861,77.7631508064487
12086008502,Census Tract 85.02; Miami-Dade County; Florida,Miami-Dade,4252.0,5.677267373380448,116250.0,18.124562631210637,5.388383484954513,0.0,0.0,008502,0.1945187165775401,0.606951871657754,0.5020053475935828,0.13096037609133646,32.579100569955074
12086008503,Census Tract 85.03; Miami-Dade County; Florida,Miami-Dade,3396.0,14.57657125995869,59750.0,31.39963167587477,8.47145488029466,0.0,0.0,008503,0.6370320855614974,0.8161764705882353,0.660427807486631,0.6410342511752855,67.83405400746292
12086008504,Census Tract 85.04; Miami-Dade County; Florida,Miami-Dade,2863.0,7.998602864128536,84817.0,12.98283261802575,9.763948497854075,0.0,0.0,008504,0.32286096256684493,0.49532085561497324,0.7165775401069518,0.33243787777031564,43.801163972518616
12086008601,Census Tract 86.01; Miami-Dade County; Florida,Miami-Dade,4595.0,9.923830250272037,104183.0,22.66112266112266,3.5343035343035343,0.0,0.0,008601,0.4217914438502674,0.7018716577540107,0.37032085561497324,0.18871725990597715,42.08985321950992
12086008603,Census Tract 86.03; Miami-Dade County; Florida,Miami-Dade,4070.0,16.343081838289507,108958.0,6.7164179104477615,0.0,0.0,0.0,008603,0.6985294117647058,0.30815508021390375,0.03542780748663102,0.16655473472128945,38.143928919024724
12086008604,Census Tract 86.04; Miami-Dade County; Florida,Miami-Dade,1292.0,18.70109546165884,102447.0,1.2987012987012987,0.0,0.0,0.0,008604,0.7633689839572193,0.08221925133689839,0.03542780748663102,0.2008059100067159,36.903818734893676
12086008702,Census Tract 87.02; Miami-Dade County; Florida,Miami-Dade,5685.0,8.518127419922562,87750.0,34.269340974212035,1.8338108882521489,0.0,0.0,008702,0.3549465240641711,0.8542780748663101,0.21991978609625668,0.3089321692411014,41.86046156664022
12086008703,Census Tract 87.03; Miami-Dade County; Florida,Miami-Dade,2198.0,20.291173794358507,80417.0,37.08206686930091,4.86322188449848,0.0,0.0,008703,0.8068181818181818,0.8790106951871658,0.4592245989304813,0.36601746138347885,66.35778238274979
12086008704,Census Tract 87.04; Miami-Dade County; Florida,Miami-Dade,2842.0,7.494722026741731,68854.0,16.421291053227634,6.908267270668176,0.0,0.0,008704,0.2967914438502674,0.5681818181818182,0.5929144385026738,0.5258562793821356,45.610708475343245
12086008805,Census Tract 88.05; Miami-Dade County; Florida,Miami-Dade,3836.0,25.320170757737458,41532.0,26.521739130434785,9.130434782608695,0.0,0.0,008805,0.8917112299465241,0.766042780748663,0.6885026737967914,0.880456682337139,82.36849193551284
12086008806,Census Tract 88.06; Miami-Dade County; Florida,Miami-Dade,4520.0,7.263064658990256,80364.0,22.8118538938663,0.6891798759476223,0.0,0.0,008806,0.27807486631016043,0.7045454545454546,0.10227272727272728,0.36803223640026866,34.62000301677543
12086008807,Census Tract 88.07; Miami-Dade County; Florida,Miami-Dade,4363.0,2.4535656959412977,103133.0,13.812858052196052,1.0821133036282622,0.0,0.0,008807,0.045454545454545456,0.5080213903743316,0.142379679144385,0.19879113498992612,18.802025908354675
12086008808,Census Tract 88.08; Miami-Dade County; Florida,Miami-Dade,3350.0,16.92537313432836,67781.0,33.420822397200354,3.2370953630796153,0.0,0.0,008808,0.7159090909090909,0.838903743315508,0.3449197860962567,0.5433176628609805,63.179187481818545
12086008809,Census Tract 88.09; Miami-Dade County; Florida,Miami-Dade,2092.0,0.3824091778202677,102382.0,14.54272863568216,7.796101949025487,0.0,0.0,008809,0.004010695187165776,0.5260695187165776,0.6383689839572193,0.20147750167897918,27.47874789454215
12086008810,Census Tract 88.10; Miami-Dade County; Florida,Miami-Dade,4447.0,3.831330763999093,75109.0,20.5625,7.8125,0.0,0.0,008810,0.09959893048128342,0.6570855614973262,0.6390374331550802,0.44056413700470115,38.71769985239349
12086008904,Census Tract 89.04; Miami-Dade County; Florida,Miami-Dade,3538.0,,,,,0.0,0.0,008904,,,,,
12086008906,Census Tract 89.06; Miami-Dade County; Florida,Miami-Dade,4714.0,8.188375053033518,59615.0,30.890973036342324,6.682297772567409,0.0,0.0,008906,0.33489304812834225,0.8141711229946524,0.5822192513368984,0.6440564137004701,54.204657685774116
12086008907,Census Tract 89.07; Miami-Dade County; Florida,Miami-Dade,4254.0,14.268923366243536,44065.0,26.953125,9.654017857142858,0.0,0.0,008907,0.6243315508021391,0.7727272727272727,0.7112299465240641,0.8462055070517126,71.57651655814655
12086008908,Census Tract 89.08; Miami-Dade County; Florida,Miami-Dade,3512.0,4.043280182232347,81581.0,33.50383631713555,7.41687979539642,0.0,0.0,008908,0.11363636363636363,0.8409090909090909,0.6203208556149733,0.35862995298858297,40.942652535707495
12086008909,Census Tract 89.09; Miami-Dade County; Florida,Miami-Dade,3705.0,12.118758434547908,62330.0,22.5218080888184,11.895321173671688,0.0,0.0,008909,0.5381016042780749,0.6998663101604278,0.7874331550802139,0.603089321692411,63.33183990978405
12086008910,Census Tract 89.10; Miami-Dade County; Florida,Miami-Dade,3080.0,7.337662337662337,63368.0,27.14420358152686,3.581526861451461,0.0,0.0,008910,0.2840909090909091,0.7760695187165776,0.37232620320855614,0.5896574882471457,46.12470056708196
12086008911,Census Tract 89.11; Miami-Dade County; Florida,Miami-Dade,3073.0,5.85746827204686,97906.0,11.743772241992882,5.100830367734282,0.0,0.0,008911,0.20120320855614973,0.46657754010695185,0.4772727272727273,0.23304231027535258,31.58597989534663
12086009010,Census Tract 90.10; Miami-Dade County; Florida,Miami-Dade,7265.0,13.558155540261527,89028.0,7.196562835660581,7.518796992481203,0.0,0.0,009010,0.5989304812834224,0.32954545454545453,0.625,0.3015446608462055,49.0790215591701
12086009014,Census Tract 90.14; Miami-Dade County; Florida,Miami-Dade,4268.0,5.729044376614229,84464.0,19.931506849315067,1.3013698630136987,0.0,0.0,009014,0.19786096256684493,0.643048128342246,0.1677807486631016,0.3371390194761585,30.873796432303923
12086009015,Census Tract 90.15; Miami-Dade County; Florida,Miami-Dade,5520.0,14.72826086956522,47553.0,29.48551664504972,11.11111111111111,0.0,0.0,009015,0.6437165775401069,0.8008021390374331,0.7640374331550802,0.7924781732706514,72.89501801086759
